contig	cai
c044838	0.766678039898
c013568	0.667502145001
c013562	0.757646095248
c013560	0.754565850093
c013566	0.76804120371
c013564	0.664233330524
c020210	0.725850279617
c016254	0.760977185347
c007467	0.69390463614
c007465	0.73831207339
c007463	0.704461096494
c007461	0.733251494971
c007468	0.723057721434
c001958	0.773412802362
c001954	0.777655754051
c001950	0.750175606259
c001952	0.78581453589
c045748	0.728941533797
c045746	0.780489413412
c048635	0.726572595725
c048631	0.760474331298
c018399	0.825556154869
c048638	0.606407391566
c040003	0.820556022809
c047059	0.575060725091
c018573	0.770997774242
c018575	0.726873591477
c018577	0.744059098004
c018579	0.704856697997
c001851	0.74626673087
c021901	0.745603894268
c022396	0.662725494161
c022397	0.68365730822
c013192	0.752859480901
c013191	0.802132036805
c037705	0.795864749204
c037701	0.807109899528
c013195	0.711559400495
c031287	0.694136377996
c031289	0.812422266194
c007205	0.690129029072
c008255	0.766437473226
c008254	0.5872935628
c049273	0.72865190396
c012384	0.770914038772
c028424	0.699445854448
c028426	0.711065953484
c054452	0.71935752833
c012382	0.731668424745
c031463	0.676709152858
c031461	0.737390263027
c031469	0.732414220865
c039674	0.718847748225
c039678	0.780463764872
c035703	0.678145713438
c035709	0.687643994804
c011504	0.803755876325
c001128	0.792346980096
c001124	0.796348167829
c001126	0.708575815879
c001120	0.814216939389
c040580	0.721498356267
c040582	0.608016053712
c034367	0.717329951543
c024420	0.718904077691
c024422	0.60048753053
c024424	0.834802884923
c024428	0.718300869519
c019133	0.752602873784
c026868	0.663125923877
c026866	0.617863010678
c026864	0.706376181485
c026862	0.714512415056
c026860	0.575348136504
c024799	0.764810888246
c002366	0.813944069084
c002364	0.726597857445
c002362	0.771011400344
c002360	0.758055350285
c006475	0.739180329421
c006473	0.694873197954
c006471	0.760187190895
c034945	0.698585323443
c026793	0.768613537854
c033636	0.75839844039
c033630	0.812724423439
c033632	0.78945050384
c009225	0.752047475979
c022145	0.782683260827
c022143	0.709956824388
c008427	0.788128809548
c008425	0.753514059152
c008420	0.647562803768
c008428	0.709928538215
c037981	0.770150209381
c048910	0.637877796172
c025449	0.653866007274
c022493	0.825492477727
c022491	0.755071583021
c022496	0.709861698039
c026139	0.81401971837
c023329	0.79758374423
c023323	0.675869501859
c023327	0.802329967505
c026137	0.763849997507
c007096p	0.760707866082
c032272	0.735344791786
c032274	0.747647723591
c004763	0.74231692239
c003975m	0.792999255614
c004765	0.739146414903
c004767	0.727511970965
c004766	0.783135483465
c050767	0.79432097264
c050768	0.751778620914
c031898	0.797690807469
c031896	0.815360919014
c017805	0.710211172753
c025939	0.733684601248
c010125p	0.817353643438
c010125m	0.807343632295
c021570	0.821542767854
c021572	0.706396653022
c021574	0.738059740129
c021576	0.814576458588
c009486	0.834232813245
c009484	0.744267749402
c005103	0.750973222613
c005109	0.766366823851
c026511	0.826197688469
c026517	0.738613868296
c053184	0.80423423796
c022800	0.694917909979
c022802	0.785350459136
c022808	0.776374093706
c026576	0.715320451278
c012942	0.788322635959
c012940	0.796160247319
c012946	0.685347939309
c012944	0.792543369494
c012948	0.840024907219
c019970	0.73226501518
c019976	0.637407064836
c015228	0.778290399835
c015226	0.694306879102
c019978	0.745444802055
c015222	0.79243838633
c015220	0.685067957832
c043238	0.752853405532
c043236	0.685967950392
c043232	0.755632550989
c043230	0.778325761907
c016033	0.695941138764
c036010	0.723916852454
c036014	0.799643138691
c023863	0.656548575525
c023865	0.7902144259
c023867	0.781428310061
c001824p	0.718284935588
c014687	0.765537058297
c014685	0.679543982465
c014683	0.803069946798
c014689	0.702749318699
c010593	0.742915191318
c010591	0.779599359683
c035547	0.924843958661
c010599	0.772429893982
c037838	0.693093197387
c037837	0.752750451679
c017488	0.700816714087
c017480	0.803706049214
c045165	0.794489472164
c016274	0.654783584177
c023625	0.709105760585
c001454	0.732851720947
c001456	0.75393865008
c001450	0.752558344231
c001458	0.740426966817
c005696m	0.796165294751
c050247	0.837062687558
c003163	0.759209263169
c003161	0.798501307023
c003164	0.758989751906
c003168	0.732687702567
c002986p	0.773516177472
c002986m	0.820169701628
c007855	0.682924323378
c012532	0.708315138308
c012537	0.719961423961
c008418p	0.852992171427
c014346	0.768322746484
c012611	0.691785083114
c012680	0.687682835641
c012682	0.756173898104
c012684	0.808576621838
c012686	0.718109255184
c012688	0.793735602626
c005335	0.749494096828
c026527	0.673567179812
c008423p	0.793089092309
c006106	0.779180256941
c006104	0.771206369273
c013489	0.778701586608
c006100	0.781656393279
c008423m	0.832470030059
c013487	0.747048036644
c013481	0.786660427392
c013483	0.71977151625
c008221	0.750380082282
c008223	0.719816853921
c008226	0.758818918882
c008229	0.780710205089
c000431	0.790293838575
c000432	0.808770304048
c046289	0.801032018594
c046283	0.687506151617
c019508	0.783670861468
c019502	0.721744317116
c019506	0.785664537935
c014903	0.721548965757
c014905	0.746170515925
c002776	0.71557596708
c002770	0.770385198209
c002772	0.798149830976
c002734	0.68525023344
c048281	0.74290679718
c048287	0.698203162133
c001626m	0.78771104377
c002738	0.799347115473
c019094	0.702560473202
c005681	0.742873839358
c004113	0.694305113531
c032074	0.663549398653
c032076	0.669246475778
c032070	0.758434010464
c032072	0.686447330081
c008198	0.688355494004
c008197	0.69971303204
c008195	0.710422216589
c006680	0.794221294684
c004431	0.80410392067
c040671	0.742295554112
c003423	0.761176620846
c004437	0.761763041572
c004438	0.718110645702
c013103	0.747854034123
c013104	0.813657289033
c036354	0.687213263843
c036356	0.835645972433
c017555	0.719231236317
c005476	0.789892066914
c004115	0.712568110563
c018314	0.700048723371
c006926	0.787775754581
c006920	0.702101779011
c006922	0.779345884334
c006928	0.704310304478
c005341	0.691593711166
c005343	0.8060379822
c000193	0.699993024505
c009649	0.832680602553
c020490	0.802047429827
c028613	0.744605962053
c028611	0.751291361539
c054233	0.696471558818
c046730	0.734737876526
c011729	0.725017309348
c004323	0.753162780428
c038276	0.682305888055
c015315	0.784761069805
c012383	0.765037818047
c017166	0.747758166933
c002479	0.768474959937
c006298	0.712051327042
c006292	0.758837106236
c006290	0.744257391767
c006295	0.82242850717
c013530	0.733839458874
c013532	0.767495617939
c013534	0.685648386365
c013538	0.655101334506
c000581	0.773703708288
c000582	0.73150278305
c000589	0.777053328403
c047674	0.764721932186
c052176	0.670405248648
c018704	0.638150258351
c038994	0.733170151522
c038996	0.722087148257
c001989	0.78922351308
c001555p	0.794401607923
c001981	0.726565244975
c036020	0.670244337408
c000194m	0.729159730646
c000869	0.730316017675
c015489	0.776950113391
c005427	0.746231838696
c049675	0.768545751089
c041462	0.735949265298
c036387	0.68898411987
c036385	0.737824189829
c016356	0.738142020567
c052900	0.813483919178
c004794p	0.808950973142
c044360	0.737992938624
c039275	0.70035754011
c009073p	0.699732795664
c054505	0.752225836898
c054507	0.732342683051
c005304m	0.752375584614
c019994	0.76226650624
c005304p	0.777403967553
c036567	0.820565231363
c036569	0.749959919041
c033268	0.730366867832
c030267	0.759851861354
c008674p	0.78635019565
c010505p	0.674653527701
c008674m	0.427365450205
c025405m	0.574941787874
c029596	0.818252869923
c029594	0.660883854233
c038639	0.775153994314
c038632	0.732747590229
c024312	0.75585837099
c002186	0.701598956916
c024574	0.752238185283
c024319	0.759117542034
c005918	0.746524344201
c023694p	0.733956770184
c005913	0.767115859877
c024578	0.621736530996
c027331	0.724175871462
c036178	0.808017674301
c002584	0.695074163377
c002582	0.772749488572
c002580	0.695187317713
c002588	0.772597598386
c006696	0.794021991257
c006694	0.71859416969
c025048	0.725372292314
c025044	0.576979220766
c025046	0.76048613872
c025040	0.773053003739
c025042	0.781044977155
c036174	0.791642450856
c048840	0.771848742816
c048842	0.796068145899
c048849	0.777251509177
c028349	0.791220527179
c035405	0.712079804036
c028342	0.719865615055
c028344	0.726936779419
c034631	0.83063990911
c032679	0.855393057435
c032677	0.860943740426
c003636	0.79508938641
c003634	0.751992331971
c002459	0.706601079228
c003630	0.783086577262
c007526	0.765341
c007525	0.728716811514
c007523	0.720451359686
c007521	0.724086068235
c012666	0.708688933653
c012664	0.820387575612
c012662	0.764180982894
c012660	0.700908988609
c048260	0.754152987661
c048262	0.779806011292
c024883	0.800941595365
c024885	0.868169569302
c002455	0.761532293778
c026028	0.758179725026
c023052	0.760944029344
c029030	0.859041348278
c029032	0.780446388845
c029036	0.683005193589
c004183	0.783803120463
c004184	0.731526196562
c004186	0.758792818136
c004188	0.78496182585
c006521	0.720450336277
c016408	0.853800792799
c000100m	0.748238671152
c022776	0.855063641066
c005588	0.816949609636
c005582	0.821403386965
c005586	0.712398528033
c005584	0.730337086316
c007708	0.803992116061
c053506	0.713185347239
c000856p	0.771712819742
c041318	0.763523203109
c020379	0.666477430794
c030907	0.73832822858
c030903	0.710350610327
c030901	0.706207426549
c002346m	0.762434946262
c026375	0.73075401912
c020999	0.807015157381
c020994	0.663477499315
c020996	0.78352789222
c024054	0.704063992841
c024056	0.788941593663
c024050	0.743962790971
c024052	0.765940024918
c024058	0.801436545197
c021028	0.721845821964
c002909m	0.772942265886
c003293m	0.76935752273
c001393p	0.781638179675
c029152	0.815023965604
c025620	0.768847627648
c001393m	0.725226579785
c016511	0.805080824624
c016513	0.745503522711
c042254	0.716803913235
c017731	0.736391435407
c044163	0.633410378869
c044161	0.7281098322
c010919	0.778632386451
c010912	0.766768177426
c010910	0.773731269966
c010916	0.780272793897
c010914	0.761095436969
c022046	0.767798451888
c022042	0.828941420224
c002387m	0.758050524743
c023715	0.734219188034
c021306	0.744120594335
c006334m	0.75442945774
c030439	0.672153079824
c048945	0.738326736176
c035403	0.704331494844
c011354	0.752310219134
c010005	0.768101553542
c010007	0.747200120728
c010001	0.789382791569
c010003	0.747216952878
c010008	0.765342456736
c045385	0.75146576725
c015676	0.749449036693
c015670	0.73952635183
c015672	0.855670133209
c050313	0.704126717624
c000200p	0.764004102633
c032761	0.706906364425
c015988	0.746090964419
c015982	0.823946180988
c015980	0.849588387019
c015986	0.728249096408
c015984	0.803961631859
c027566	0.578370983838
c027562	0.736175709526
c036962	0.670869652142
c036966	0.805746261691
c036964	0.779248394726
c044053	0.757033091365
c007215p	0.828881223277
c006058	0.763075774243
c014580	0.739960215022
c014582	0.657573457874
c044052	0.703964638234
c053660	0.602763629312
c053664	0.746680527935
c001275m	0.8137818172
c001275p	0.751362310107
c007651	0.725828041264
c008601	0.792412510407
c044950	0.606987777035
c007655	0.732512302193
c020034	0.691617043842
c020032	0.725528939731
c020030	0.725573082168
c020171	0.668391995349
c017479	0.686116112253
c052004	0.934999165154
c000756m	0.766504812253
c007323	0.755866900958
c007325	0.768935257327
c007327	0.749720699673
c007329	0.790384551399
c008519	0.729575012713
c001878	0.751289769326
c001876	0.723873702644
c001872	0.783434878105
c040275	0.734582048912
c040279	0.845324007836
c018724	0.803302392082
c007099	0.757854273862
c007094	0.768942134518
c007090	0.760520889895
c045608	0.778070668134
c048718	0.806690422483
c028410	0.838321563266
c047776	0.739500476542
c018492	0.700568900343
c018490	0.689317806266
c018496	0.799185817758
c018494	0.745819556468
c018498	0.733154197411
c033873	0.668075561547
c033871	0.790227404847
c033877	0.726733221826
c033874	0.763386076013
c028412	0.821117041046
c037592	0.691706618453
c037596	0.707791400638
c003533	0.701657588359
c004965	0.746865106497
c004963	0.773043549375
c004961	0.684137264839
c004969	0.743635285277
c041636	0.789988182937
c000042	0.709114475345
c000045	0.72361814732
c000047	0.726716948098
c044312	0.745539422891
c031695	0.743710233757
c031693	0.66803734374
c028523	0.734409853764
c054966	0.664804070748
c017379	0.849756632747
c023100	0.676114062163
c012000	0.66458011777
c013795p	0.717596935299
c012308	0.723735224785
c031562	0.814320761947
c039758	0.720579574466
c039756	0.680590726009
c039753	0.809748033711
c029011	0.791198741799
c035446	0.76663396528
c017376	0.744738661355
c035442	0.84203298046
c017374	0.675718193442
c046274	0.77605223744
c015031	0.778278348083
c021596	0.778276254518
c029650	0.756552805421
c029652	0.785916354788
c029656	0.756933645261
c004059	0.751654604686
c025192	0.813415683549
c040330	0.827313842105
c015729	0.671528185391
c038006	0.686801941466
c033539	0.719527378331
c050204	0.768638393051
c026968	0.75563712093
c025696	0.764019939081
c026965	0.719073240671
c002423	0.746792060028
c002425	0.724168608909
c002427	0.736484510561
c006559	0.82755879565
c006550	0.735640750601
c006554	0.654704088191
c006556	0.771006194027
c034803	0.778744106571
c034807	0.669857659026
c034805	0.76529493136
c008659	0.811361813714
c028267	0.851353693682
c040653	0.728507031076
c022608	0.738287886135
c022606	0.760313602523
c022602	0.757143653093
c022600	0.803050927138
c026387	0.801387867724
c026383	0.752023869262
c015176	0.765122827622
c037011	0.686695382869
c003375m	0.819371730432
c032400	0.763225957919
c049906	0.764994835746
c049908	0.71811150502
c015170	0.731519417039
c003943m	0.707257347698
c041301	0.781588067408
c050661	0.70397077143
c050667	0.756811744413
c027760	0.785957144715
c031978	0.73986601343
c031970	0.898847713684
c021722	0.752734906094
c021728	0.695924810237
c027896	0.705186086992
c027890	0.749464707815
c027898	0.8452427618
c009218	0.769679847887
c009213	0.699591189612
c009216	0.783628611114
c009214	0.722623638059
c014184	0.756357197845
c036596	0.755347529142
c021496	0.767862797132
c021495	0.875904121456
c021498	0.77031912759
c036594	0.776948333912
c014835	0.769420286757
c014837	0.708604911624
c014831	0.780683078774
c014833	0.784376994162
c002594m	0.691669096236
c002594p	0.780372593299
c053316	0.804453584094
c053318	0.629740534549
c005049	0.699327048442
c005862	0.639046441253
c042713	0.733811013229
c021304	0.760870504841
c037111	0.663339330428
c041312	0.854162123884
c019377	0.676021927783
c037112	0.847566538165
c047577	0.728228099493
c047571	0.714602035402
c047573	0.920386379165
c028659	0.73492230288
c018026	0.680187146368
c018025	0.778618201265
c043196	0.781440500806
c043194	0.755113463181
c041921	0.751692044728
c041922	0.832177100229
c014491	0.76212537911
c044088	0.762485652204
c044082	0.752187196503
c016708	0.79053787489
c045936	0.721503231574
c000471	0.789517877581
c007992p	0.78750616679
c013197	0.731970135014
c011253	0.773195715268
c012391	0.699886837939
c014019	0.689739704985
c002658p	0.758426242955
c014013	0.756452677148
c001985m	0.818155871015
c014014	0.750996080261
c000474	0.732621792768
c000477	0.77191590442
c054171	0.781880023966
c000476	0.778452513116
c051149	0.787927562478
c022359	0.685339304099
c051277	0.724484857002
c026934	0.754755191169
c001770p	0.790014695421
c001222	0.728052155922
c001236m	0.735759655651
c001225	0.712116998933
c001236p	0.759191895047
c001770m	0.722269608495
c003310	0.747575687097
c003312	0.740475392537
c019338	0.765355964406
c005234m	0.698860939533
c054828	0.766337122768
c054822	0.801639787987
c015827	0.699032371233
c015821	0.694003608298
c015823	0.747483203522
c012415	0.803960664729
c012417	0.689798862867
c012411	0.79068795218
c012419	0.772648653151
c001563m	0.782915676931
c013235	0.815466007989
c006790	0.768031802119
c006796	0.670954227903
c012225p	0.80411687334
c038365	0.676130190365
c005096	0.789258740656
c005098	0.763289824182
c044856	0.749995876003
c007112	0.822960688746
c007114	0.719265413329
c007118	0.767168196252
c046344	0.658285124765
c046346	0.700826314876
c019640	0.695207332103
c019642	0.727309881241
c013895	0.81390264853
c013898	0.741750562282
c019998	0.731215007135
c002893	0.77344180663
c002895	0.711514114879
c002897	0.753629762854
c002899	0.789793773654
c052210	0.697390010983
c008328	0.75748701629
c008324	0.768353988934
c008326	0.765530360131
c008320	0.753395117151
c008322	0.675842513037
c006653	0.693345271733
c018517	0.762921004771
c034296	0.811371592036
c018511	0.811336284892
c010678m	0.706637004219
c018518	0.704710986634
c048567	0.853479096915
c048569	0.635443665187
c040750	0.643449360905
c004552	0.784074206503
c013181	0.779728089067
c004559	0.776418462567
c025171	0.692189902466
c025170	0.794018703026
c025172	0.726305335899
c031711	0.728787824065
c028063	0.790827716921
c032974	0.60671136299
c032972	0.717664130603
c025176	0.763747935632
c009844	0.745591280959
c036274	0.807178467369
c036272	0.806161593336
c036270	0.764723034129
c000195	0.751832142076
c036279	0.81074156426
c030530	0.825089114477
c030534	0.789178675899
c023014	0.711902357839
c005209	0.722218302264
c034298	0.875270120789
c009983	0.712455400527
c009981	0.758987363564
c009987	0.708883717585
c009985	0.827468038448
c009989	0.753011275971
c006659	0.737119005644
c024487	0.758257196668
c000880p	0.774192287504
c024483	0.78288174212
c024489	0.806091354473
c000880m	0.757303955284
c005691	0.780962052039
c025289	0.77838036973
c029733	0.832824143738
c025282	0.816715060916
c025286	0.725624010832
c025284	0.830552152833
c034308	0.665235841401
c016058	0.73545691564
c047647	0.654630158836
c026888	0.703306375854
c026884	0.774278031262
c026882	0.770704011985
c024777	0.786726130949
c024771	0.710235187957
c024773	0.771522484875
c043905	0.777534172553
c003747p	0.825292119423
c004563m	0.782274989454
c026739	0.835848854057
c008513p	0.847431248159
c017070p	0.785249821623
c006764m	0.789408435686
c033164	0.75696264897
c010254p	0.721005267506
c048973	0.7508361059
c023348	0.739786390099
c023340	0.732862012795
c013623	0.703163206634
c010272	0.649917632821
c010277	0.79610785823
c051475	0.653058234544
c053830	0.748913568956
c001309m	0.748519104968
c053836	0.712411538622
c032211	0.763080436803
c032213	0.703783783397
c047522	0.727338400552
c009398	0.785511482116
c009396	0.737633541151
c004750	0.749400820883
c009391	0.827311138065
c015000	0.825221846983
c004751	0.76644773655
c020640	0.749252807394
c015001	0.79059795289
c050623	0.782680427141
c020649	0.763957949771
c015004	0.69505275403
c004614	0.75180391663
c004616	0.764515430635
c004610	0.75261634566
c011061	0.710166793615
c004619	0.820630335708
c047528	0.744308273709
c053296	0.738720928046
c053292	0.694476626003
c013816m	0.771443777379
c027918	0.756997880295
c027910	0.81508818724
c027912	0.72752530375
c027914	0.80412099972
c027916	0.729694472454
c021516	0.695054856337
c021514	0.698432613055
c021512	0.75250165482
c021510	0.759247583566
c021519	0.69524628959
c043337	0.724556528771
c026401	0.605766433629
c026504	0.744145018281
c036825	0.764565505051
c026406	0.657315641232
c026407	0.717824644128
c012921	0.760271933737
c012923	0.786262936529
c012925	0.772952467165
c012929	0.763640816124
c042122	0.771924653126
c005131p	0.762825435007
c001561	0.74077452949
c024233	0.74396724195
c052989	0.716410895136
c014200m	0.789037601465
c013054	0.76828700251
c019913	0.744909170715
c019915	0.767163963504
c019917	0.740605145153
c019919	0.710423174525
c029103	0.760627850664
c015579	0.736630799938
c015573	0.889860799132
c015571	0.834420165173
c007080	0.80629061392
c005916	0.81148029391
c011666	0.829921159225
c011664	0.801649705564
c036074	0.600506992352
c023804	0.806568634342
c038542	0.768312364934
c001568	0.784102849071
c019114	0.759673565324
c014197	0.788679160914
c002236p	0.756239242665
c014193	0.637359179517
c014191	0.810454624234
c014117	0.718488625128
c014624	0.785594593174
c014620	0.772384954972
c014628	0.769489870046
c010535	0.685885120324
c010537	0.760903327308
c010531	0.77629586501
c010533	0.778641158285
c010494	0.693526516696
c010539	0.780673822646
c004705m	0.693655067613
c002276	0.76773707934
c002278	0.731887102976
c035038	0.729938038453
c035036	0.800621632855
c001204p	0.769225698031
c028079	0.778847636687
c028073	0.697928503401
c028076	0.715680097067
c018077	0.748230894427
c049372	0.87799314662
c003103	0.753580379333
c003106	0.74588804012
c003108	0.598533424728
c007831	0.787550341424
c004357m	0.719432412745
c007835	0.743357933331
c007838	0.784536038969
c012593	0.839018128656
c012595	0.712016465097
c012597	0.78160986921
c033538	0.748211017453
c044075	0.794428506754
c004357p	0.869685385849
c041107	0.688548310036
c005008	0.689322935777
c005007	0.723723885816
c014879	0.682514775529
c036857	0.814199334996
c036853	0.813265240066
c036851	0.860882090434
c026538	0.80237116233
c024803	0.736742110849
c008281	0.725307939918
c008288	0.772618728147
c033369	0.771252429643
c033363	0.690141196791
c033365	0.646703460336
c022641	0.784651955861
c008178	0.764170323659
c046665	0.741132443538
c008175	0.698978246671
c008177	0.82059899421
c008171	0.775093115522
c022646	0.722599990205
c000362	0.719986937235
c000364	0.806746388791
c000366	0.770139212109
c022647	0.716656448797
c052398	0.768896177684
c049532	0.803139231729
c018305	0.659255638812
c018303	0.732540539077
c018309	0.779567092727
c005503	0.816999837265
c033989	0.804347564866
c033983	0.691942082221
c052427	0.633944486317
c003924p	0.737171986257
c037061	0.782525121341
c037066	0.667006488662
c028859	0.710917746451
c028851	0.711817762436
c003845	0.696482332233
c004456	0.758462295332
c004454	0.751103277684
c003480	0.738772230065
c003489	0.67793243993
c004459	0.714244051609
c031051	0.825089114477
c018373	0.670847244307
c013130	0.768811755068
c009628	0.818466187853
c013131	0.737971857958
c030989	0.641703960427
c003847	0.727427025729
c030982	0.810526300673
c003953	0.758850068375
c003955	0.70545389237
c003959	0.748999002924
c000925p	0.809043637504
c000925m	0.791425444955
c007415p	0.699981572578
c020912	0.80292721074
c020914	0.750299933308
c020917	0.642328843108
c022765	0.717897736318
c007678	0.756919233688
c022767	0.713574305379
c007679	0.713955995432
c037055	0.855934140713
c006949	0.732602949173
c025325	0.741964069987
c025327	0.807479889455
c025321	0.718692060027
c025323	0.734945600232
c031543	0.746045353982
c025590	0.694355422152
c038673	0.75948014681
c028161	0.786207055074
c035081	0.745564212318
c011064	0.746258958396
c011066	0.690094792837
c013797	0.723709340394
c011063	0.719681417932
c011069	0.780015366615
c026675	0.725705527477
c026673	0.751815052114
c026671	0.653143324383
c017733	0.762603236285
c025669	0.790980878842
c017737	0.79739190001
c017735	0.727963792373
c017738	0.718678232479
c008024	0.770882525374
c025668	0.716544307713
c008025	0.682164104476
c023794	0.688292355212
c023792	0.744195888765
c041941	0.707727197113
c050395	0.765450876135
c010337	0.686017460813
c010335	0.757754978869
c010333	0.724651742592
c030784	0.78649450915
c016868	0.756201496616
c016867	0.702338636587
c016861	0.699375110353
c041944	0.785378602898
c010088	0.659232477313
c010085	0.774586502552
c010087	0.739411774499
c010081	0.729856121666
c010083	0.758112565968
c051620	0.775241968149
c051626	0.715252476182
c013838p	0.790495062734
c014505	0.800685202282
c014507	0.717968920369
c014503	0.734218672979
c014509	0.781067947578
c053715	0.714668700693
c003490	0.701966691172
c022489	0.762079105858
c003632	0.722645567134
c004230	0.823699201314
c034009	0.80211271184
c002559	0.75878059187
c013992	0.770415552041
c013990	0.698027051362
c013996	0.754531680702
c013995	0.725060088185
c005390	0.733476465314
c043563	0.765146286224
c045536	0.65407952463
c045532	0.78369481839
c046133	0.749888793898
c046131	0.686216145102
c046135	0.781693186321
c041862	0.79685961327
c012669	0.758157751791
c012668	0.791487328819
c045688	0.78414684299
c012840	0.793364265991
c017518	0.716453064242
c017519	0.742595627844
c045977	0.752033448859
c001123m	0.788438933777
c017512	0.780075459936
c001123p	0.629401844933
c045033	0.69545958685
c046799	0.752480972196
c042085	0.922388289571
c042081	0.727040293115
c018142	0.705025768344
c044792	0.632880439705
c047865	0.813974148538
c019032	0.762527033802
c024383	0.738301812312
c042379	0.732283805672
c042377	0.802741408626
c052622	0.728993667593
c052620	0.768283542168
c044241	0.869421275266
c054666	0.710821572412
c054660	0.755514637289
c019894	0.784112877824
c019896	0.762754220143
c001737p	0.707068961953
c019892	0.742520426294
c000124p	0.807381661831
c037514	0.760897535832
c001737m	0.708900754896
c004234	0.763310401542
c039022	0.796406990394
c035917	0.775730206469
c035915	0.788702504029
c005352	0.77840877123
c017949	0.714203409349
c035998	0.732493931644
c031614	0.747157825116
c031612	0.746074090608
c026020	0.829221738553
c029033	0.640742871645
c017827	0.837603864865
c007941p	0.723511633661
c022456p	0.728666364106
c030257	0.743178144903
c030255	0.763739137953
c038080	0.797496320761
c000606p	0.764147753738
c000958	0.713620434549
c000952	0.713470221228
c000950	0.774888703303
c000606m	0.798306738737
c001605	0.791399096449
c001606	0.664643240011
c001600	0.778269897314
c042459	0.816110009499
c006003	0.720627137694
c025562	0.697792605714
c025657	0.659357506946
c025652	0.803069722065
c034777	0.721003013213
c034772	0.78648112895
c004045m	0.690854234064
c003774	0.581056376521
c039872	0.719218257721
c039874	0.701578289953
c007603	0.719835853664
c007600	0.7392488209
c007605	0.76982621263
c000176	0.678392654267
c019779	0.809757588983
c019771	0.787631982001
c019777	0.736062287109
c032482	0.745264231397
c032484	0.817944153414
c003695m	0.799635879738
c029174	0.779235958708
c029173	0.824263078007
c033284	0.746393035766
c033280	0.763972211579
c048053	0.677378522513
c048059	0.810559273282
c004062	0.78878097203
c004066	0.798066548498
c049982	0.797054019049
c042340	0.75914189911
c009393p	0.809839117885
c009125	0.740601095441
c009127	0.755875908619
c009121	0.720391901284
c009123	0.773263231615
c002965	0.714960164028
c002966	0.796216546481
c002969	0.732379095356
c023166	0.712142915666
c005738	0.689589740709
c005735	0.795983684185
c005737	0.763993117881
c005731	0.760939581086
c029401	0.821106523286
c009292	0.736714835631
c009290	0.752208895132
c009296	0.799374783117
c009299	0.780425092581
c003603	0.808495758634
c035755	0.753483787472
c029403	0.80822684821
c019486	0.711993070638
c020233	0.767022717462
c020237	0.773358083202
c020239	0.772545931507
c003209p	0.822670108351
c009875	0.693364492067
c009873	0.739452526008
c014052	0.838943184691
c009879	0.794147140724
c020895	0.704138534503
c020897	0.748528104323
c009005	0.798842033779
c020899	0.746414532327
c037950	0.721440365381
c025252	0.801458882176
c021141	0.773434621453
c021143	0.787173466657
c021145	0.764888290933
c021147	0.729366358509
c010742	0.687565098433
c050970	0.73427474276
c050978	0.686425233738
c024248	0.798544191248
c024246	0.660815373322
c024240	0.678614206633
c024242	0.734095142318
c002000	0.750809081963
c050009	0.887712943495
c016256	0.721938899939
c042212	0.861390081476
c001143p	0.766893432888
c016784	0.75377671065
c016786	0.70648183318
c042218	0.77391551437
c016789	0.761988174102
c022329	0.856090358506
c003419m	0.728707466285
c037957	0.706862199677
c025115	0.416823530224
c025113	0.780225923843
c014096	0.768994113664
c013515	0.779236497463
c023450	0.746742859409
c013512	0.785522896675
c023456	0.702566981886
c010783	0.68662836223
c010781	0.781912780746
c010787	0.72847994071
c013510	0.674921636272
c010789	0.842707338384
c001651p	0.820372214108
c011789	0.754371788687
c037959	0.76275190592
c011780	0.74307752146
c011782	0.775138362236
c041757	0.696956413104
c017673	0.733291252977
c017671	0.764315157992
c044507	0.891714072896
c017679	0.754734078054
c025826	0.71572410431
c025825	0.670738715577
c025824	0.872688387033
c003037	0.764652143246
c010166	0.687903163376
c000637p	0.788665847567
c010162	0.735000471452
c047854	0.706249486562
c051234	0.753808796592
c034157	0.78013721783
c023047	0.7223444094
c050181	0.891421379253
c050185	0.834525750758
c027202	0.808438948652
c027204	0.772402370472
c002105m	0.691535121643
c001603m	0.716031065959
c026342	0.81514629334
c006710	0.669381042715
c006717	0.727302991614
c006718	0.759808054788
c051217	0.795547850135
c017273	0.743313486786
c046074	0.753145654102
c046072	0.780760197456
c046078	0.761183148865
c041861	0.740253850695
c013544	0.74839647702
c013549	0.778622895023
c013323	0.773875377987
c053451	0.715464244794
c017271	0.743215335491
c020775	0.718250016095
c020777	0.695037270167
c009150	0.757140575162
c026345	0.758615263151
c001933	0.708468537047
c001931	0.701125266722
c001936	0.730126119048
c026344	0.777615673108
c052291	0.784603316203
c002109m	0.670150200369
c007490	0.75948035056
c007198	0.79139381911
c007192	0.744409093788
c007190	0.79183733283
c007196	0.765364708735
c007194	0.791116612563
c045765	0.796611771999
c012239	0.736886775857
c047035	0.73616144829
c047033	0.689977532846
c045550	0.758741898897
c001263	0.702968428601
c052877	0.746944744862
c035167	0.67854540531
c002109p	0.778308090992
c017336	0.803620889009
c048612	0.761454467633
c037766	0.789508780792
c037764	0.753672132427
c017337	0.736152782554
c032373	0.684014086676
c049257	0.732152875224
c041086	0.748866680388
c041084	0.694622476269
c028403	0.780168808192
c028401	0.794185794766
c054434	0.750408135213
c054433	0.788855276277
c035896	0.690830222722
c035894	0.814691743921
c035899	0.776179168267
c031408	0.716690142667
c004879p	0.767849995842
c039651	0.818163208924
c004879m	0.75959762187
c035168	0.751894620574
